"HHID"	"PERID"	"CASE"	"ALTNUM"	"NUMALTS"	"CHOSEN"	"IVTT"	"OVTT"	"TVTT"	"COST"	"DIST"	"WKZONE"	"HMZONE"	"RSPOPDEN"	"RSEMPDEN"	"WKPOPDEN"	"WKEMPDEN"	"VEHAVDUM"	"FEMDUM"	"AGE"	"DRLICDUM"	"NONCADUM"	"NUMVEH"	"HHSIZE"	"HHINC"	"FAMTYPE"	"HHOWNDUM"	"NUMEMPHH"	"NUMADLT"	"NMLT5"	"NM5TO11"	"NM12TO16"	"WKCCBD"	"WKNCCBD"	"CORREDIS"	"VEHBYWRK"	"VOCC"	"COSTINC"	"M_TT"	"NM_TT"	"M_IVTT"	"M_OVTT"
1915	1	1022	1	4	1	20.34	2	22.34	132.54	14.8	534	512	13.48	13.69	4.41	7.63	1	1	29	1	0	5	3	67.5	3	1	2	2	1	0	0	0	0	0	2.5	1	1.9635555555555555	22.34		20.34	2
1915	1	1022	2	4	0	25.34	2	27.34	66.27	14.8	534	512	13.48	13.69	4.41	7.63	1	1	29	1	0	5	3	67.5	3	1	2	2	1	0	0	0	0	0	2.5	1	.9817777777777777	27.34		25.34	2
1915	1	1022	3	4	0	27.34	2	29.34	37.87	14.8	534	512	13.48	13.69	4.41	7.63	1	1	29	1	0	5	3	67.5	3	1	2	2	1	0	0	0	0	0	2.5	1	.561037037037037	29.34		27.34	2
1915	1	1022	4	4	0	32.06	42	74.06	80	14.8	534	512	13.48	13.69	4.41	7.63	1	1	29	1	0	5	3	67.5	3	1	2	2	1	0	0	0	0	0	2.5	1	1.1851851851851851	74.06		32.06	42
1917	1	1023	1	5	1	4.9	2	6.9	14.04	1.21	648	648	15.48	26.47	15.48	26.47	1	1	54	1	0	2	1	145	7	1	1	1	0	0	0	0	1	0	2	1	.09682758620689655	6.9		4.9	2
1917	1	1023	2	5	0	9.9	2	11.9	7.02	1.21	648	648	15.48	26.47	15.48	26.47	1	1	54	1	0	2	1	145	7	1	1	1	0	0	0	0	1	0	2	1	.048413793103448274	11.9		9.9	2
1917	1	1023	3	5	0	11.9	2	13.9	4.01	1.21	648	648	15.48	26.47	15.48	26.47	1	1	54	1	0	2	1	145	7	1	1	1	0	0	0	0	1	0	2	1	.027655172413793103	13.9		11.9	2
1917	1	1023	4	5	0	2.63	7.9	10.53	100	1.21	648	648	15.48	26.47	15.48	26.47	1	1	54	1	0	2	1	145	7	1	1	1	0	0	0	0	1	0	2	1	.6896551724137931	10.53		2.63	7.9
1917	1	1023	6	5	0	0	0	26.2	0	1.21	648	648	15.48	26.47	15.48	26.47	1	1	54	1	0	2	1	145	7	1	1	1	0	0	0	0	1	0	2	1	0		26.2		
1919	1	1024	1	5	1	9.7	2	11.7	37.15	3.81	588	604	21.17	7.09	20.09	6.39	1	1	57	1	0	1	1	17.5	7	1	1	1	0	0	0	0	0	0	1	1	2.1228571428571428	11.7		9.7	2
1919	1	1024	2	5	0	14.7	2	16.7	18.57	3.81	588	604	21.17	7.09	20.09	6.39	1	1	57	1	0	1	1	17.5	7	1	1	1	0	0	0	0	0	0	1	1	1.0611428571428572	16.7		14.7	2
1919	1	1024	3	5	0	16.7	2	18.7	10.61	3.81	588	604	21.17	7.09	20.09	6.39	1	1	57	1	0	1	1	17.5	7	1	1	1	0	0	0	0	0	0	1	1	.6062857142857142	18.7		16.7	2
1919	1	1024	4	5	0	10.38	14.7	25.08	111.02	3.81	588	604	21.17	7.09	20.09	6.39	1	1	57	1	0	1	1	17.5	7	1	1	1	0	0	0	0	0	0	1	1	6.343999999999999	25.08		10.38	14.7
1919	1	1024	6	5	0	0	0	78.2	0	3.81	588	604	21.17	7.09	20.09	6.39	1	1	57	1	0	1	1	17.5	7	1	1	1	0	0	0	0	0	0	1	1	0		78.2		
1920	1	1025	1	5	0	4.86	2.5	7.36	15.61	1.32	627	626	20.28	12.58	27.71	14.14	1	1	35	1	1	1	4	27.5	3	1	2	2	0	2	0	0	0	0	.5	4	.5676363636363636	7.36		4.86	2.5
1920	1	1025	2	5	0	9.86	2.5	12.36	7.8	1.32	627	626	20.28	12.58	27.71	14.14	1	1	35	1	1	1	4	27.5	3	1	2	2	0	2	0	0	0	0	.5	4	.28363636363636363	12.36		9.86	2.5
1920	1	1025	3	5	1	11.86	2.5	14.36	4.46	1.32	627	626	20.28	12.58	27.71	14.14	1	1	35	1	1	1	4	27.5	3	1	2	2	0	2	0	0	0	0	.5	4	.16218181818181818	14.36		11.86	2.5
1920	1	1025	4	5	0	2.42	26.08	28.5	100	1.32	627	626	20.28	12.58	27.71	14.14	1	1	35	1	1	1	4	27.5	3	1	2	2	0	2	0	0	0	0	.5	4	3.6363636363636362	28.5		2.42	26.08
1920	1	1025	6	5	0	0	0	28.9	0	1.32	627	626	20.28	12.58	27.71	14.14	1	1	35	1	1	1	4	27.5	3	1	2	2	0	2	0	0	0	0	.5	4	0		28.9		
1920	2	1026	1	5	0	4.86	2.5	7.36	15.61	1.32	627	626	20.28	12.58	27.71	14.14	1	0	41	1	1	1	4	27.5	3	1	2	2	0	2	0	0	0	0	.5	3	.5676363636363636	7.36		4.86	2.5
1920	2	1026	2	5	0	9.86	2.5	12.36	7.8	1.32	627	626	20.28	12.58	27.71	14.14	1	0	41	1	1	1	4	27.5	3	1	2	2	0	2	0	0	0	0	.5	3	.28363636363636363	12.36		9.86	2.5
1920	2	1026	3	5	1	11.86	2.5	14.36	4.46	1.32	627	626	20.28	12.58	27.71	14.14	1	0	41	1	1	1	4	27.5	3	1	2	2	0	2	0	0	0	0	.5	3	.16218181818181818	14.36		11.86	2.5
1920	2	1026	4	5	0	2.42	26.08	28.5	100	1.32	627	626	20.28	12.58	27.71	14.14	1	0	41	1	1	1	4	27.5	3	1	2	2	0	2	0	0	0	0	.5	3	3.6363636363636362	28.5		2.42	26.08
1920	2	1026	6	5	0	0	0	28.9	0	1.32	627	626	20.28	12.58	27.71	14.14	1	0	41	1	1	1	4	27.5	3	1	2	2	0	2	0	0	0	0	.5	3	0		28.9		
1926	1	1027	1	4	1	20.74	5.5	26.24	220.92	15.83	617	698	12.04	37.54	47.58	34.91	1	0	44	1	0	2	5	67.5	3	1	1	2	1	2	0	0	1	0	2	1	3.2728888888888887	26.24		20.74	5.5
1926	1	1027	2	4	0	25.84	5.5	31.34	110.46	15.83	617	698	12.04	37.54	47.58	34.91	1	0	44	1	0	2	5	67.5	3	1	1	2	1	2	0	0	1	0	2	1	1.6364444444444444	31.34		25.84	5.5
1926	1	1027	3	4	0	27.84	5.5	33.34	63.12	15.83	617	698	12.04	37.54	47.58	34.91	1	0	44	1	0	2	5	67.5	3	1	1	2	1	2	0	0	1	0	2	1	.9351111111111111	33.34		27.84	5.5
1926	1	1027	4	4	0	23.75	8.4	32.15	163.8	15.83	617	698	12.04	37.54	47.58	34.91	1	0	44	1	0	2	5	67.5	3	1	1	2	1	2	0	0	1	0	2	1	2.4266666666666667	32.15		23.75	8.4
1927	1	1028	1	4	1	38.2	3.5	41.7	229.2	20.38	588	178	21.17	7.09	20.8	28.71	1	1	31	1	1	2	2	47.5	1	0	2	2	0	0	0	0	0	0	1	1	4.825263157894737	41.7		38.2	3.5
1927	1	1028	2	4	0	43.4	3.5	46.9	114.6	20.38	588	178	21.17	7.09	20.8	28.71	1	1	31	1	1	2	2	47.5	1	0	2	2	0	0	0	0	0	0	1	1	2.4126315789473685	46.9		43.4	3.5
1927	1	1028	3	4	0	45.4	3.5	48.9	51.77	20.38	588	178	21.17	7.09	20.8	28.71	1	1	31	1	1	2	2	47.5	1	0	2	2	0	0	0	0	0	0	1	1	1.0898947368421052	48.9		45.4	3.5
1927	1	1028	4	4	0	48.3	34.7	83	261.02	20.38	588	178	21.17	7.09	20.8	28.71	1	1	31	1	1	2	2	47.5	1	0	2	2	0	0	0	0	0	0	1	1	5.495157894736842	83		48.3	34.7
1927	2	1029	1	4	1	9.1	2	11.1	39.24	4.15	588	612	21.17	7.09	16.01	26.72	1	0	31	1	1	2	2	47.5	1	0	2	2	0	0	0	0	0	0	1	1	.8261052631578948	11.1		9.1	2
1927	2	1029	2	4	0	14.1	2	16.1	19.62	4.15	588	612	21.17	7.09	16.01	26.72	1	0	31	1	1	2	2	47.5	1	0	2	2	0	0	0	0	0	0	1	1	.4130526315789474	16.1		14.1	2
1927	2	1029	3	4	0	16.1	2	18.1	11.21	4.15	588	612	21.17	7.09	16.01	26.72	1	0	31	1	1	2	2	47.5	1	0	2	2	0	0	0	0	0	0	1	1	.23600000000000002	18.1		16.1	2
1927	2	1029	4	4	0	12.88	26.52	39.4	100	4.15	588	612	21.17	7.09	16.01	26.72	1	0	31	1	1	2	2	47.5	1	0	2	2	0	0	0	0	0	0	1	1	2.1052631578947367	39.4		12.88	26.52
1928	1	1030	1	5	1	11.5	2	13.5	45.87	4.81	618	600	11.26	11.5	16.3	11.53	1	1	39	1	0	4	5	32.5	3	1	2	3	0	1	1	0	0	0	2	1	1.4113846153846152	13.5		11.5	2
1928	1	1030	2	5	0	16.5	2	18.5	22.93	4.81	618	600	11.26	11.5	16.3	11.53	1	1	39	1	0	4	5	32.5	3	1	2	3	0	1	1	0	0	0	2	1	.7055384615384616	18.5		16.5	2
1928	1	1030	3	5	0	18.5	2	20.5	13.1	4.81	618	600	11.26	11.5	16.3	11.53	1	1	39	1	0	4	5	32.5	3	1	2	3	0	1	1	0	0	0	2	1	.40307692307692305	20.5		18.5	2
1928	1	1030	4	5	0	30.12	25.36	55.48	100	4.81	618	600	11.26	11.5	16.3	11.53	1	1	39	1	0	4	5	32.5	3	1	2	3	0	1	1	0	0	0	2	1	3.076923076923077	55.48		30.12	25.36
1928	1	1030	5	5	0	26.3	2	28.3	0	4.81	618	600	11.26	11.5	16.3	11.53	1	1	39	1	0	4	5	32.5	3	1	2	3	0	1	1	0	0	0	2	1	0		28.3		
1929	1	1031	1	6	1	6.7	3	9.7	27.12	2.81	603	620	20.67	33.57	24.43	14.51	1	1	27	1	1	3	4	112.5	12	1	3	3	1	0	0	0	0	0	1	1	.24106666666666668	9.7		6.7	3
1929	1	1031	2	6	0	11.7	3	14.7	13.56	2.81	603	620	20.67	33.57	24.43	14.51	1	1	27	1	1	3	4	112.5	12	1	3	3	1	0	0	0	0	0	1	1	.12053333333333334	14.7		11.7	3
1929	1	1031	3	6	0	13.7	3	16.7	7.75	2.81	603	620	20.67	33.57	24.43	14.51	1	1	27	1	1	3	4	112.5	12	1	3	3	1	0	0	0	0	0	1	1	.06888888888888889	16.7		13.7	3
1929	1	1031	4	6	0	14.4	19.12	33.52	100	2.81	603	620	20.67	33.57	24.43	14.51	1	1	27	1	1	3	4	112.5	12	1	3	3	1	0	0	0	0	0	1	1	.8888888888888888	33.52		14.4	19.12
1929	1	1031	5	6	0	15.55	3	18.55	0	2.81	603	620	20.67	33.57	24.43	14.51	1	1	27	1	1	3	4	112.5	12	1	3	3	1	0	0	0	0	0	1	1	0		18.55		
1929	1	1031	6	6	0	0	0	59.2	0	2.81	603	620	20.67	33.57	24.43	14.51	1	1	27	1	1	3	4	112.5	12	1	3	3	1	0	0	0	0	0	1	1	0		59.2		
1929	2	1032	1	6	0	4.3	4.5	8.8	9.07	.74	603	603	20.67	33.57	20.67	33.57	1	0	31	1	1	3	4	112.5	12	1	3	3	1	0	0	0	0	0	1	2	.08062222222222222	8.8		4.3	4.5
1929	2	1032	2	6	1	9.3	4.5	13.8	4.53	.74	603	603	20.67	33.57	20.67	33.57	1	0	31	1	1	3	4	112.5	12	1	3	3	1	0	0	0	0	0	1	2	.040266666666666666	13.8		9.3	4.5
1929	2	1032	3	6	0	11.3	4.5	15.8	2.59	.74	603	603	20.67	33.57	20.67	33.57	1	0	31	1	1	3	4	112.5	12	1	3	3	1	0	0	0	0	0	1	2	.02302222222222222	15.8		11.3	4.5
1929	2	1032	4	6	0	2.74	10.15	12.89	100	.74	603	603	20.67	33.57	20.67	33.57	1	0	31	1	1	3	4	112.5	12	1	3	3	1	0	0	0	0	0	1	2	.8888888888888888	12.89		2.74	10.15
1929	2	1032	5	6	0	5.2	4.5	9.7	0	.74	603	603	20.67	33.57	20.67	33.57	1	0	31	1	1	3	4	112.5	12	1	3	3	1	0	0	0	0	0	1	2	0		9.7		
1929	2	1032	6	6	0	0	0	19.3	0	.74	603	603	20.67	33.57	20.67	33.57	1	0	31	1	1	3	4	112.5	12	1	3	3	1	0	0	0	0	0	1	2	0		19.3		
1931	1	1033	1	4	1	11.04	3.5	14.54	53.45	5.55	529	862	13.91	15.15	11.98	30.43	1	1	51	1	0	1	1	22.5	7	1	1	1	0	0	0	0	0	0	1	1	2.3755555555555556	14.54		11.04	3.5
1931	1	1033	2	4	0	16.04	3.5	19.54	26.73	5.55	529	862	13.91	15.15	11.98	30.43	1	1	51	1	0	1	1	22.5	7	1	1	1	0	0	0	0	0	0	1	1	1.188	19.54		16.04	3.5
1931	1	1033	3	4	0	18.04	3.5	21.54	15.27	5.55	529	862	13.91	15.15	11.98	30.43	1	1	51	1	0	1	1	22.5	7	1	1	1	0	0	0	0	0	0	1	1	.6786666666666666	21.54		18.04	3.5
1931	1	1033	4	4	0	19.23	39.6	58.83	80	5.55	529	862	13.91	15.15	11.98	30.43	1	1	51	1	0	1	1	22.5	7	1	1	1	0	0	0	0	0	0	1	1	3.5555555555555554	58.83		19.23	39.6
1932	2	1034	1	6	1	16.52	2	18.52	38.11	2.98	601	604	3.7	35.17	20.09	6.39	1	0	37	1	1	3	4	12.5	3	1	2	2	2	0	0	0	0	0	1.5	1	3.0488	18.52		16.52	2
1932	2	1034	2	6	0	21.52	2	23.52	19.05	2.98	601	604	3.7	35.17	20.09	6.39	1	0	37	1	1	3	4	12.5	3	1	2	2	2	0	0	0	0	0	1.5	1	1.524	23.52		21.52	2
1932	2	1034	3	6	0	23.52	2	25.52	10.89	2.98	601	604	3.7	35.17	20.09	6.39	1	0	37	1	1	3	4	12.5	3	1	2	2	2	0	0	0	0	0	1.5	1	.8712000000000001	25.52		23.52	2
1932	2	1034	4	6	0	12.06	24.6	36.66	100	2.98	601	604	3.7	35.17	20.09	6.39	1	0	37	1	1	3	4	12.5	3	1	2	2	2	0	0	0	0	0	1.5	1	8	36.66		12.06	24.6
1932	2	1034	5	6	0	21.85	2	23.85	0	2.98	601	604	3.7	35.17	20.09	6.39	1	0	37	1	1	3	4	12.5	3	1	2	2	2	0	0	0	0	0	1.5	1	0		23.85		
1932	2	1034	6	6	0	0	0	61.6	0	2.98	601	604	3.7	35.17	20.09	6.39	1	0	37	1	1	3	4	12.5	3	1	2	2	2	0	0	0	0	0	1.5	1	0		61.6		
1934	1	1035	1	5	1	7.3	8	15.3	24.76	2.44	723	724	62.53	23.1	170.18	23	1	0	27	1	0	2	2	47.5	10	0	2	2	0	0	0	0	0	1	1	1	.5212631578947369	15.3		7.3	8
1934	1	1035	2	5	0	12.3	8	20.3	12.38	2.44	723	724	62.53	23.1	170.18	23	1	0	27	1	0	2	2	47.5	10	0	2	2	0	0	0	0	0	1	1	1	.26063157894736844	20.3		12.3	8
1934	1	1035	3	5	0	14.3	8	22.3	7.08	2.44	723	724	62.53	23.1	170.18	23	1	0	27	1	0	2	2	47.5	10	0	2	2	0	0	0	0	0	1	1	1	.14905263157894738	22.3		14.3	8
1934	1	1035	4	5	0	19.1	19.1	38.2	125.93	2.44	723	724	62.53	23.1	170.18	23	1	0	27	1	0	2	2	47.5	10	0	2	2	0	0	0	0	0	1	1	1	2.6511578947368424	38.2		19.1	19.1
1934	1	1035	6	5	0	0	0	56.8	0	2.44	723	724	62.53	23.1	170.18	23	1	0	27	1	0	2	2	47.5	10	0	2	2	0	0	0	0	0	1	1	1	0		56.8		
1939	2	1036	1	4	0	53.72	7.5	61.22	628.82	28.74	601	1	3.7	35.17	321.75	711.11	1	1	30	1	0	2	2	112.5	1	1	2	2	0	0	0	1	0	0	1	0	5.589511111111111	61.22		53.72	7.5
1939	2	1036	2	4	0	58.82	7.5	66.32	314.41	28.74	601	1	3.7	35.17	321.75	711.11	1	1	30	1	0	2	2	112.5	1	1	2	2	0	0	0	1	0	0	1	0	2.7947555555555557	66.32		58.82	7.5
1939	2	1036	3	4	0	45.82	7.5	53.32	165.97	28.74	601	1	3.7	35.17	321.75	711.11	1	1	30	1	0	2	2	112.5	1	1	2	2	0	0	0	1	0	0	1	0	1.4752888888888889	53.32		45.82	7.5
1939	2	1036	4	4	1	39.14	14	53.14	249.27	28.74	601	1	3.7	35.17	321.75	711.11	1	1	30	1	0	2	2	112.5	1	1	2	2	0	0	0	1	0	0	1	0	2.2157333333333336	53.14		39.14	14
1945	2	1037	1	5	1	12	2	14	60.17	6.5	534	523	13.48	13.69	15.07	7.22	1	0	60	1	1	5	3	67.5	3	1	3	3	0	0	0	0	0	0	1.67	1	.8914074074074074	14		12	2
1945	2	1037	2	5	0	17	2	19	30.08	6.5	534	523	13.48	13.69	15.07	7.22	1	0	60	1	1	5	3	67.5	3	1	3	3	0	0	0	0	0	0	1.67	1	.4456296296296296	19		17	2
1945	2	1037	3	5	0	19	2	21	17.19	6.5	534	523	13.48	13.69	15.07	7.22	1	0	60	1	1	5	3	67.5	3	1	3	3	0	0	0	0	0	0	1.67	1	.2546666666666667	21		19	2
1945	2	1037	4	5	0	12.44	30.9	43.34	60	6.5	534	523	13.48	13.69	15.07	7.22	1	0	60	1	1	5	3	67.5	3	1	3	3	0	0	0	0	0	0	1.67	1	.8888888888888888	43.34		12.44	30.9
1945	2	1037	5	5	0	34.5	2	36.5	0	6.5	534	523	13.48	13.69	15.07	7.22	1	0	60	1	1	5	3	67.5	3	1	3	3	0	0	0	0	0	0	1.67	1	0		36.5		
1945	3	1038	1	4	1	17.12	2	19.12	112.31	12.38	534	516	13.48	13.69	9.01	25.83	1	1	61	1	0	5	3	67.5	3	1	3	3	0	0	0	0	0	0	1.67	1	1.663851851851852	19.12		17.12	2
1945	3	1038	2	4	0	22.12	2	24.12	56.16	12.38	534	516	13.48	13.69	9.01	25.83	1	1	61	1	0	5	3	67.5	3	1	3	3	0	0	0	0	0	0	1.67	1	.832	24.12		22.12	2
1945	3	1038	3	4	0	24.12	2	26.12	32.09	12.38	534	516	13.48	13.69	9.01	25.83	1	1	61	1	0	5	3	67.5	3	1	3	3	0	0	0	0	0	0	1.67	1	.47540740740740745	26.12		24.12	2
1945	3	1038	4	4	0	35.22	41.8	77.02	60	12.38	534	516	13.48	13.69	9.01	25.83	1	1	61	1	0	5	3	67.5	3	1	3	3	0	0	0	0	0	0	1.67	1	.8888888888888888	77.02		35.22	41.8
1946	1	1039	1	5	0	8.1	2	10.1	40.29	4.12	534	530	13.48	13.69	10.95	19.01	1	0	37	1	0	2	4	37.5	3	1	2	2	0	2	0	0	0	0	1	2	1.0744	10.1		8.1	2
1946	1	1039	2	5	1	13.1	2	15.1	20.14	4.12	534	530	13.48	13.69	10.95	19.01	1	0	37	1	0	2	4	37.5	3	1	2	2	0	2	0	0	0	0	1	2	.5370666666666667	15.1		13.1	2
1946	1	1039	3	5	0	15.1	2	17.1	11.51	4.12	534	530	13.48	13.69	10.95	19.01	1	0	37	1	0	2	4	37.5	3	1	2	2	0	2	0	0	0	0	1	2	.30693333333333334	17.1		15.1	2
1946	1	1039	4	5	0	11.58	25.4	36.98	60	4.12	534	530	13.48	13.69	10.95	19.01	1	0	37	1	0	2	4	37.5	3	1	2	2	0	2	0	0	0	0	1	2	1.6	36.98		11.58	25.4
1946	1	1039	5	5	0	23.1	2	25.1	0	4.12	534	530	13.48	13.69	10.95	19.01	1	0	37	1	0	2	4	37.5	3	1	2	2	0	2	0	0	0	0	1	2	0		25.1		
1946	2	1040	1	6	1	4.7	2	6.7	18.75	1.75	534	535	13.48	13.69	11.18	17.81	1	0	37	1	0	2	4	37.5	3	1	2	2	0	2	0	0	0	0	1	1	.5	6.7		4.7	2
1946	2	1040	2	6	0	9.7	2	11.7	9.37	1.75	534	535	13.48	13.69	11.18	17.81	1	0	37	1	0	2	4	37.5	3	1	2	2	0	2	0	0	0	0	1	1	.24986666666666665	11.7		9.7	2
1946	2	1040	3	6	0	11.7	2	13.7	5.36	1.75	534	535	13.48	13.69	11.18	17.81	1	0	37	1	0	2	4	37.5	3	1	2	2	0	2	0	0	0	0	1	1	.14293333333333333	13.7		11.7	2
1946	2	1040	4	6	0	2.86	21.6	24.46	60	1.75	534	535	13.48	13.69	11.18	17.81	1	0	37	1	0	2	4	37.5	3	1	2	2	0	2	0	0	0	0	1	1	1.6	24.46		2.86	21.6
1946	2	1040	5	6	0	10.75	2	12.75	0	1.75	534	535	13.48	13.69	11.18	17.81	1	0	37	1	0	2	4	37.5	3	1	2	2	0	2	0	0	0	0	1	1	0		12.75		
1946	2	1040	6	6	0	0	0	37	0	1.75	534	535	13.48	13.69	11.18	17.81	1	0	37	1	0	2	4	37.5	3	1	2	2	0	2	0	0	0	0	1	1	0		37		
1947	1	1041	1	5	1	8.1	2	10.1	44.65	4.62	535	530	11.18	17.81	10.95	19.01	1	1	29	1	1	2	2	67.5	99	1	2	2	0	0	0	0	0	0	1	1	.6614814814814814	10.1		8.1	2
1947	1	1041	2	5	0	13.1	2	15.1	22.32	4.62	535	530	11.18	17.81	10.95	19.01	1	1	29	1	1	2	2	67.5	99	1	2	2	0	0	0	0	0	0	1	1	.33066666666666666	15.1		13.1	2
1947	1	1041	3	5	0	15.1	2	17.1	12.76	4.62	535	530	11.18	17.81	10.95	19.01	1	1	29	1	1	2	2	67.5	99	1	2	2	0	0	0	0	0	0	1	1	.18903703703703703	17.1		15.1	2
1947	1	1041	4	5	0	30.59	24.64	55.23	60	4.62	535	530	11.18	17.81	10.95	19.01	1	1	29	1	1	2	2	67.5	99	1	2	2	0	0	0	0	0	0	1	1	.8888888888888888	55.23		30.59	24.64
1947	1	1041	5	5	0	25.6	2	27.6	0	4.62	535	530	11.18	17.81	10.95	19.01	1	1	29	1	1	2	2	67.5	99	1	2	2	0	0	0	0	0	0	1	1	0		27.6		
1948	1	1042	1	4	0	44.8	6.5	51.3	1269.58	24.43	595	17	8.94	9.34	153.5	386.28	1	1	54	1	0	1	1	22.5	7	1	1	1	0	0	0	1	0	0	1	0	56.425777777777775	51.3		44.8	6.5
1948	1	1042	2	4	0	49.8	6.5	56.3	634.79	24.43	595	17	8.94	9.34	153.5	386.28	1	1	54	1	0	1	1	22.5	7	1	1	1	0	0	0	1	0	0	1	0	28.212888888888887	56.3		49.8	6.5
1948	1	1042	3	4	0	51.8	6.5	58.3	362.74	24.43	595	17	8.94	9.34	153.5	386.28	1	1	54	1	0	1	1	22.5	7	1	1	1	0	0	0	1	0	0	1	0	16.12177777777778	58.3		51.8	6.5
1948	1	1042	4	4	1	57.03	41.88	98.91	308	24.43	595	17	8.94	9.34	153.5	386.28	1	1	54	1	0	1	1	22.5	7	1	1	1	0	0	0	1	0	0	1	0	13.688888888888888	98.91		57.03	41.88
1952	1	1043	1	3	0	36.52	2	38.52	220.66	19.36	602	209	10.83	13.86	13.54	26.57	1	1	25	1	1	2	3	55	3	0	2	2	1	0	0	0	0	0	1	2	4.012	38.52		36.52	2
1952	1	1043	2	3	1	41.62	2	43.62	110.33	19.36	602	209	10.83	13.86	13.54	26.57	1	1	25	1	1	2	3	55	3	0	2	2	1	0	0	0	0	0	1	2	2.006	43.62		41.62	2
1952	1	1043	3	3	0	43.62	2	45.62	49.33	19.36	602	209	10.83	13.86	13.54	26.57	1	1	25	1	1	2	3	55	3	0	2	2	1	0	0	0	0	0	1	2	.8969090909090909	45.62		43.62	2
1959	1	1044	1	6	1	6.8	3	9.8	27.47	2.75	632	630	23.41	36.41	15.53	11.23	1	1	45	1	0	3	7	47.5	4	1	3	4	0	2	1	0	0	0	1	1	.5783157894736842	9.8		6.8	3
1959	1	1044	2	6	0	11.8	3	14.8	13.73	2.75	632	630	23.41	36.41	15.53	11.23	1	1	45	1	0	3	7	47.5	4	1	3	4	0	2	1	0	0	0	1	1	.2890526315789474	14.8		11.8	3
1959	1	1044	3	6	0	13.8	3	16.8	7.85	2.75	632	630	23.41	36.41	15.53	11.23	1	1	45	1	0	3	7	47.5	4	1	3	4	0	2	1	0	0	0	1	1	.16526315789473683	16.8		13.8	3
1959	1	1044	4	6	0	4.51	28.24	32.75	100	2.75	632	630	23.41	36.41	15.53	11.23	1	1	45	1	0	3	7	47.5	4	1	3	4	0	2	1	0	0	0	1	1	2.1052631578947367	32.75		4.51	28.24
1959	1	1044	5	6	0	15.75	3	18.75	0	2.75	632	630	23.41	36.41	15.53	11.23	1	1	45	1	0	3	7	47.5	4	1	3	4	0	2	1	0	0	0	1	1	0		18.75		
1959	1	1044	6	6	0	0	0	58	0	2.75	632	630	23.41	36.41	15.53	11.23	1	1	45	1	0	3	7	47.5	4	1	3	4	0	2	1	0	0	0	1	1	0		58		
1959	2	1045	1	4	1	37.28	3	40.28	270.23	30.48	632	812	23.41	36.41	12.14	9.58	1	0	47	1	0	3	7	47.5	4	1	3	4	0	2	1	0	0	0	1	1	5.689052631578948	40.28		37.28	3
1959	2	1045	2	4	0	42.38	3	45.38	135.12	30.48	632	812	23.41	36.41	12.14	9.58	1	0	47	1	0	3	7	47.5	4	1	3	4	0	2	1	0	0	0	1	1	2.8446315789473684	45.38		42.38	3
1959	2	1045	3	4	0	44.38	3	47.38	77.21	30.48	632	812	23.41	36.41	12.14	9.58	1	0	47	1	0	3	7	47.5	4	1	3	4	0	2	1	0	0	0	1	1	1.6254736842105262	47.38		44.38	3
1959	2	1045	4	4	0	58.22	48.48	106.7	258	30.48	632	812	23.41	36.41	12.14	9.58	1	0	47	1	0	3	7	47.5	4	1	3	4	0	2	1	0	0	0	1	1	5.431578947368421	106.7		58.22	48.48
1959	3	1046	1	3	1	60.68	3	63.68	516.79	53.63	632	976	23.41	36.41	14.13	15.34	1	0	23	1	0	3	7	47.5	4	1	3	4	0	2	1	0	0	0	1	1	10.879789473684209	63.68		60.68	3
1959	3	1046	2	3	0	65.68	3	68.68	258.4	53.63	632	976	23.41	36.41	14.13	15.34	1	0	23	1	0	3	7	47.5	4	1	3	4	0	2	1	0	0	0	1	1	5.4399999999999995	68.68		65.68	3
1959	3	1046	3	3	0	67.68	3	70.68	147.66	53.63	632	976	23.41	36.41	14.13	15.34	1	0	23	1	0	3	7	47.5	4	1	3	4	0	2	1	0	0	0	1	1	3.108631578947368	70.68		67.68	3
1960	1	1047	1	6	0	4.52	9	13.52	92.12	1.19	697	700	62.2	171.44	2.17	45.58	1	1	40	1	1	2	2	55	1	0	2	2	0	0	0	0	1	0	1	0	1.674909090909091	13.52		4.52	9
1960	1	1047	2	6	0	9.52	9	18.52	46.06	1.19	697	700	62.2	171.44	2.17	45.58	1	1	40	1	1	2	2	55	1	0	2	2	0	0	0	0	1	0	1	0	.8374545454545455	18.52		9.52	9
1960	1	1047	3	6	0	11.52	9	20.52	26.32	1.19	697	700	62.2	171.44	2.17	45.58	1	1	40	1	1	2	2	55	1	0	2	2	0	0	0	0	1	0	1	0	.47854545454545455	20.52		11.52	9
1960	1	1047	4	6	1	7.18	14	21.18	100	1.19	697	700	62.2	171.44	2.17	45.58	1	1	40	1	1	2	2	55	1	0	2	2	0	0	0	0	1	0	1	0	1.8181818181818181	21.18		7.18	14
1960	1	1047	5	6	0	6.95	9	15.95	0	1.19	697	700	62.2	171.44	2.17	45.58	1	1	40	1	1	2	2	55	1	0	2	2	0	0	0	0	1	0	1	0	0		15.95		
1960	1	1047	6	6	0	0	0	32.8	0	1.19	697	700	62.2	171.44	2.17	45.58	1	1	40	1	1	2	2	55	1	0	2	2	0	0	0	0	1	0	1	0	0		32.8		
